iteration,current_cost,best_cost,elapsed_sec,accepted
0,1410.2101481039883,1410.2101481039883,0.0,True
1,1410.2101481039883,1410.2101481039883,0.13175201416015625,False
2,1410.2101481039883,1410.2101481039883,0.20528674125671387,False
3,1410.2101481039883,1410.2101481039883,0.28880906105041504,False
4,1405.1518985540251,1405.1518985540251,0.37053751945495605,True
5,1405.1518985540251,1405.1518985540251,0.4387686252593994,False
6,1405.1518985540251,1405.1518985540251,0.5000779628753662,False
7,1405.1518985540251,1405.1518985540251,0.6025478839874268,False
8,1405.1518985540251,1405.1518985540251,0.6688623428344727,False
9,1405.1518985540251,1405.1518985540251,0.7451615333557129,False
10,1405.1518985540251,1405.1518985540251,0.8113265037536621,False
11,1405.1518985540251,1405.1518985540251,0.8791406154632568,False
12,1405.1518985540251,1405.1518985540251,0.9435195922851562,False
13,1403.8533033619508,1403.8533033619508,1.0372569561004639,True
14,1403.8533033619508,1403.8533033619508,1.1143031120300293,False
15,1403.8533033619508,1403.8533033619508,1.1822888851165771,False
16,1403.8533033619508,1403.8533033619508,1.2473530769348145,False
17,1403.8533033619508,1403.8533033619508,1.3238236904144287,False
18,1403.8533033619508,1403.8533033619508,1.3914670944213867,False
19,1403.8533033619508,1403.8533033619508,1.474994421005249,False
20,1403.132286405897,1403.132286405897,1.5739989280700684,True
21,1403.132286405897,1403.132286405897,1.6430225372314453,False
22,1403.132286405897,1403.132286405897,1.7056081295013428,False
23,1403.132286405897,1403.132286405897,1.7776010036468506,False
24,1403.132286405897,1403.132286405897,1.8497028350830078,False
25,1403.132286405897,1403.132286405897,1.9334092140197754,False
26,1403.132286405897,1403.132286405897,2.0062406063079834,False
27,1403.132286405897,1403.132286405897,2.0823304653167725,False
28,1403.132286405897,1403.132286405897,2.1437830924987793,False
29,1403.132286405897,1403.132286405897,2.2066915035247803,False
30,1403.132286405897,1403.132286405897,2.267693519592285,False
31,1403.132286405897,1403.132286405897,2.3363358974456787,False
32,1403.132286405897,1403.132286405897,2.4093241691589355,False
33,1403.132286405897,1403.132286405897,2.4848134517669678,False
34,1403.1192788841865,1403.1192788841865,2.5622286796569824,True
35,1403.1192788841865,1403.1192788841865,2.6310231685638428,False
36,1403.1192788841865,1403.1192788841865,2.7125821113586426,False
37,1403.1192788841865,1403.1192788841865,2.7747626304626465,False
38,1403.1192788841865,1403.1192788841865,2.842465400695801,False
39,1403.1192788841865,1403.1192788841865,2.907050848007202,False
40,1403.1192788841865,1403.1192788841865,2.9768869876861572,False
41,1403.1192788841865,1403.1192788841865,3.041471004486084,False
42,1403.1192788841865,1403.1192788841865,3.1281256675720215,False
43,1403.1192788841865,1403.1192788841865,3.197841167449951,False
44,1403.1192788841865,1403.1192788841865,3.274284839630127,False
45,1403.1192788841865,1403.1192788841865,3.361837387084961,False
46,1403.1192788841865,1403.1192788841865,3.4416000843048096,False
47,1403.1192788841865,1403.1192788841865,3.5212349891662598,False
48,1403.1192788841865,1403.1192788841865,3.5914576053619385,False
49,1403.1192788841865,1403.1192788841865,3.6836671829223633,False
50,1403.1192788841865,1403.1192788841865,3.756385564804077,False
51,1403.1192788841865,1403.1192788841865,3.8266451358795166,False
52,1403.1192788841865,1403.1192788841865,3.906625270843506,False
53,1403.1192788841865,1403.1192788841865,3.981074810028076,False
54,1403.1192788841865,1403.1192788841865,4.075446844100952,False
55,1403.1192788841865,1403.1192788841865,4.149322986602783,False
56,1403.1192788841865,1403.1192788841865,4.215772867202759,False
57,1403.1192788841865,1403.1192788841865,4.277836799621582,False
58,1403.1192788841865,1403.1192788841865,4.339923858642578,False
59,1403.1192788841865,1403.1192788841865,4.401329755783081,False
60,1403.1192788841865,1403.1192788841865,4.48332953453064,False
61,1403.1192788841865,1403.1192788841865,4.5523927211761475,False
62,1403.1192788841865,1403.1192788841865,4.621474742889404,False
63,1403.1192788841865,1403.1192788841865,4.709715127944946,False
64,1403.1192788841865,1403.1192788841865,4.771690607070923,False
