iteration,current_cost,best_cost,elapsed_sec,accepted
0,1387.9832703489799,1387.9832703489799,0.0,True
1,1386.082406696655,1386.082406696655,0.44883084297180176,True
2,1386.082406696655,1386.082406696655,0.5740094184875488,False
3,1386.082406696655,1386.082406696655,0.7383606433868408,False
4,1386.082406696655,1386.082406696655,0.8649435043334961,False
5,1386.082406696655,1386.082406696655,1.0799074172973633,False
6,1386.082406696655,1386.082406696655,1.2275676727294922,False
7,1386.082406696655,1386.082406696655,1.352912425994873,False
8,1386.082406696655,1386.082406696655,1.4837181568145752,False
9,1386.082406696655,1386.082406696655,1.6301989555358887,False
10,1386.082406696655,1386.082406696655,1.838042974472046,False
11,1386.082406696655,1386.082406696655,1.9843413829803467,False
12,1386.082406696655,1386.082406696655,2.105400323867798,False
13,1386.082406696655,1386.082406696655,2.2248096466064453,False
14,1386.082406696655,1386.082406696655,2.3768279552459717,False
15,1386.082406696655,1386.082406696655,2.5203542709350586,False
16,1386.082406696655,1386.082406696655,2.679857015609741,False
17,1386.082406696655,1386.082406696655,2.8603835105895996,False
18,1386.082406696655,1386.082406696655,3.0066699981689453,False
19,1386.082406696655,1386.082406696655,3.136896848678589,False
20,1385.8685030820952,1385.8685030820952,3.278378963470459,True
21,1385.8685030820952,1385.8685030820952,3.4137520790100098,False
22,1385.8685030820952,1385.8685030820952,3.541562795639038,False
23,1385.8685030820952,1385.8685030820952,3.675384998321533,False
24,1385.8685030820952,1385.8685030820952,3.8162624835968018,False
25,1385.8685030820952,1385.8685030820952,3.952552318572998,False
26,1385.8685030820952,1385.8685030820952,4.078252077102661,False
27,1385.8685030820952,1385.8685030820952,4.254709720611572,False
28,1385.8685030820952,1385.8685030820952,4.415094614028931,False
29,1385.8685030820952,1385.8685030820952,4.590898275375366,False
30,1385.8685030820952,1385.8685030820952,4.728937387466431,False
31,1385.8685030820952,1385.8685030820952,4.887036561965942,False
32,1385.8685030820952,1385.8685030820952,5.01997971534729,False
33,1385.8685030820952,1385.8685030820952,5.159372329711914,False
34,1385.8685030820952,1385.8685030820952,5.31129002571106,False
35,1385.8685030820952,1385.8685030820952,5.457854270935059,False
36,1385.8685030820952,1385.8685030820952,5.661752939224243,False
37,1385.8685030820952,1385.8685030820952,5.805180549621582,False
38,1385.8685030820952,1385.8685030820952,5.992491245269775,False
39,1385.8685030820952,1385.8685030820952,6.154057502746582,False
40,1385.8685030820952,1385.8685030820952,6.290570259094238,False
41,1385.8685030820952,1385.8685030820952,6.4308366775512695,False
42,1385.8685030820952,1385.8685030820952,6.551355600357056,False
43,1385.8685030820952,1385.8685030820952,6.702322959899902,False
44,1385.8685030820952,1385.8685030820952,6.83102822303772,False
45,1385.8685030820952,1385.8685030820952,6.964437484741211,False
46,1385.8685030820952,1385.8685030820952,7.124739170074463,False
47,1385.8685030820952,1385.8685030820952,7.268154144287109,False
48,1385.8685030820952,1385.8685030820952,7.4760284423828125,False
49,1385.8685030820952,1385.8685030820952,7.600037097930908,False
50,1385.8685030820952,1385.8685030820952,7.778681516647339,False
51,1385.8685030820952,1385.8685030820952,7.953249216079712,False
52,1385.8685030820952,1385.8685030820952,8.082282066345215,False
53,1385.8685030820952,1385.8685030820952,8.208647012710571,False
54,1385.8685030820952,1385.8685030820952,8.354377269744873,False
55,1385.8685030820952,1385.8685030820952,8.494356155395508,False
56,1385.8685030820952,1385.8685030820952,8.642227172851562,False
57,1385.8685030820952,1385.8685030820952,8.826905012130737,False
58,1385.8685030820952,1385.8685030820952,8.98856806755066,False
59,1385.8685030820952,1385.8685030820952,9.10729694366455,False
60,1385.8685030820952,1385.8685030820952,9.244198322296143,False
61,1385.8685030820952,1385.8685030820952,9.363282442092896,False
62,1385.8685030820952,1385.8685030820952,9.556620121002197,False
