iteration,current_cost,best_cost,elapsed_sec,accepted
0,1047.9881715602264,1047.9881715602264,0.0,True
1,1047.9881715602264,1047.9881715602264,0.04093050956726074,False
2,1047.9881715602264,1047.9881715602264,0.06111407279968262,False
3,1047.9881715602264,1047.9881715602264,0.12920522689819336,False
4,1047.9881715602264,1047.9881715602264,0.15846920013427734,False
5,1047.9881715602264,1047.9881715602264,0.17847323417663574,False
6,1047.9881715602264,1047.9881715602264,0.198716402053833,False
7,1047.9881715602264,1047.9881715602264,0.21933698654174805,False
8,1047.9881715602264,1047.9881715602264,0.24052095413208008,False
9,1047.9881715602264,1047.9881715602264,0.2729616165161133,False
10,1047.9881715602264,1047.9881715602264,0.2953674793243408,False
11,1047.9881715602264,1047.9881715602264,0.31622743606567383,False
12,1047.9881715602264,1047.9881715602264,0.3434617519378662,False
13,1047.9881715602264,1047.9881715602264,0.37189507484436035,False
14,1047.9881715602264,1047.9881715602264,0.3921020030975342,False
15,1047.9881715602264,1047.9881715602264,0.4121363162994385,False
16,1047.9881715602264,1047.9881715602264,0.432178258895874,False
17,1047.9881715602264,1047.9881715602264,0.4521658420562744,False
18,1047.9881715602264,1047.9881715602264,0.4736342430114746,False
19,1047.9881715602264,1047.9881715602264,0.4990074634552002,False
20,1047.9881715602264,1047.9881715602264,0.5197474956512451,False
21,1047.9881715602264,1047.9881715602264,0.5482420921325684,False
22,1047.9881715602264,1047.9881715602264,0.5761744976043701,False
23,1047.1862393774327,1047.1862393774327,0.6064238548278809,True
24,1047.1862393774327,1047.1862393774327,0.626673698425293,False
25,1047.1862393774327,1047.1862393774327,0.6467463970184326,False
26,1047.1862393774327,1047.1862393774327,0.6698861122131348,False
27,1047.1862393774327,1047.1862393774327,0.6967346668243408,False
28,1047.1862393774327,1047.1862393774327,0.7274761199951172,False
29,1046.7389629920556,1046.7389629920556,0.7484195232391357,True
30,1046.7389629920556,1046.7389629920556,0.7687666416168213,False
31,1046.7389629920556,1046.7389629920556,0.7927103042602539,False
32,1046.7389629920556,1046.7389629920556,0.8286371231079102,False
33,1046.7389629920556,1046.7389629920556,0.8500809669494629,False
34,1046.7389629920556,1046.7389629920556,0.8707373142242432,False
35,1046.7389629920556,1046.7389629920556,0.8928322792053223,False
36,1046.7389629920556,1046.7389629920556,0.9243018627166748,False
37,1046.7389629920556,1046.7389629920556,0.9478497505187988,False
38,1046.7389629920556,1046.7389629920556,0.9707002639770508,False
39,1046.7389629920556,1046.7389629920556,0.991020679473877,False
40,1046.7389629920556,1046.7389629920556,1.0132393836975098,False
41,1046.7389629920556,1046.7389629920556,1.04191255569458,False
42,1046.7389629920556,1046.7389629920556,1.0640161037445068,False
43,1046.7389629920556,1046.7389629920556,1.1004507541656494,False
44,1046.7389629920556,1046.7389629920556,1.132345199584961,False
45,1046.7389629920556,1046.7389629920556,1.1674625873565674,False
46,1046.7389629920556,1046.7389629920556,1.2075915336608887,False
47,1046.7389629920556,1046.7389629920556,1.2411110401153564,False
48,1046.7389629920556,1046.7389629920556,1.2640132904052734,False
49,1046.7389629920556,1046.7389629920556,1.285656452178955,False
50,1046.7389629920556,1046.7389629920556,1.3059213161468506,False
51,1046.7389629920556,1046.7389629920556,1.3370437622070312,False
52,1046.7389629920556,1046.7389629920556,1.3573694229125977,False
53,1046.7389629920556,1046.7389629920556,1.3774020671844482,False
54,1046.7389629920556,1046.7389629920556,1.3974249362945557,False
55,1046.7389629920556,1046.7389629920556,1.4175052642822266,False
56,1046.7389629920556,1046.7389629920556,1.4404993057250977,False
57,1046.7389629920556,1046.7389629920556,1.4627797603607178,False
58,1046.7389629920556,1046.7389629920556,1.4830496311187744,False
59,1046.7389629920556,1046.7389629920556,1.5037741661071777,False
60,1046.7389629920556,1046.7389629920556,1.5250349044799805,False
61,1046.7389629920556,1046.7389629920556,1.5519084930419922,False
62,1046.7389629920556,1046.7389629920556,1.581498384475708,False
63,1046.7389629920556,1046.7389629920556,1.6152348518371582,False
64,1046.7389629920556,1046.7389629920556,1.6513848304748535,False
65,1046.7389629920556,1046.7389629920556,1.6859276294708252,False
66,1046.7389629920556,1046.7389629920556,1.7211413383483887,False
67,1046.7389629920556,1046.7389629920556,1.7418630123138428,False
68,1046.7389629920556,1046.7389629920556,1.7619853019714355,False
69,1046.7389629920556,1046.7389629920556,1.7839086055755615,False
70,1046.7389629920556,1046.7389629920556,1.807896375656128,False
71,1046.7389629920556,1046.7389629920556,1.82806396484375,False
72,1046.7389629920556,1046.7389629920556,1.8483026027679443,False
73,1046.7389629920556,1046.7389629920556,1.8686532974243164,False
74,1046.7389629920556,1046.7389629920556,1.890338659286499,False
75,1046.7389629920556,1046.7389629920556,1.9147815704345703,False
76,1046.7389629920556,1046.7389629920556,1.940403699874878,False
77,1046.7389629920556,1046.7389629920556,1.9648053646087646,False
