iteration,current_cost,best_cost,elapsed_sec,accepted
0,710.4737145624312,710.4737145624312,0.0,True
1,710.4737145624312,710.4737145624312,0.02525806427001953,False
2,710.4737145624312,710.4737145624312,0.04403352737426758,False
3,710.4737145624312,710.4737145624312,0.06070303916931152,False
4,710.4737145624312,710.4737145624312,0.07624197006225586,False
5,710.4737145624312,710.4737145624312,0.08884191513061523,False
6,710.4737145624312,710.4737145624312,0.10831117630004883,False
7,710.4737145624312,710.4737145624312,0.12040448188781738,False
8,710.4737145624312,710.4737145624312,0.13692808151245117,False
9,710.4737145624312,710.4737145624312,0.1483020782470703,False
10,710.4737145624312,710.4737145624312,0.16103863716125488,False
11,710.4737145624312,710.4737145624312,0.17372536659240723,False
12,710.4737145624312,710.4737145624312,0.18445205688476562,False
13,710.4737145624312,710.4737145624312,0.1983203887939453,False
14,710.4737145624312,710.4737145624312,0.2167341709136963,False
15,710.4737145624312,710.4737145624312,0.2294912338256836,False
16,710.4737145624312,710.4737145624312,0.2446744441986084,False
17,710.4737145624312,710.4737145624312,0.26336073875427246,False
18,710.4737145624312,710.4737145624312,0.282773494720459,False
19,710.4737145624312,710.4737145624312,0.30494046211242676,False
20,710.4737145624312,710.4737145624312,0.3208622932434082,False
21,710.4737145624312,710.4737145624312,0.34116363525390625,False
22,710.4737145624312,710.4737145624312,0.35242176055908203,False
23,710.4737145624312,710.4737145624312,0.36310839653015137,False
24,710.4737145624312,710.4737145624312,0.3771674633026123,False
25,710.4737145624312,710.4737145624312,0.3875141143798828,False
26,710.4737145624312,710.4737145624312,0.39824461936950684,False
27,710.4737145624312,710.4737145624312,0.40883636474609375,False
28,710.4737145624312,710.4737145624312,0.4256405830383301,False
29,710.4737145624312,710.4737145624312,0.4415016174316406,False
30,710.4737145624312,710.4737145624312,0.4575483798980713,False
31,710.4737145624312,710.4737145624312,0.4694082736968994,False
32,710.4737145624312,710.4737145624312,0.4809401035308838,False
33,710.4737145624312,710.4737145624312,0.4925699234008789,False
34,710.4737145624312,710.4737145624312,0.5118353366851807,False
35,710.4737145624312,710.4737145624312,0.5241105556488037,False
36,710.4737145624312,710.4737145624312,0.5347146987915039,False
37,710.4737145624312,710.4737145624312,0.54541015625,False
38,710.4737145624312,710.4737145624312,0.5603196620941162,False
39,710.4737145624312,710.4737145624312,0.5835726261138916,False
